"aartig","(-er, -scht): ❶ kurios, eigenartig (Gu1 Üb1 Fr1 ML1 Si1 Ss1); SYN: iigelig, iiget, kùrjoos, kùrjoosig, kurlig, stotzig, wùnderlich. ↑ spezieḷ, ùnggwaant, ùsserggwöönlich, vùrtreejt. ZSS: iigen~. ❷ artig, anständig (neu / Üb1 Fr1 ML2 Gi Re1 Pl1); ↑aastenig. • Ra.: das weë mër no aartig das fehlte noch (Ta1 We1 Pl1 Ss1-meist passiv / wh 75); ↑fynn.",""
"aarüeme","(-ggrüemt): anpreisen, rühmen: [dr Wiibel] sprǜcheret ù witznet, rüemt o de löscht Plùnder an (pm 11).",""
"aarüere","(-ggrüert): ❶ anfassen, berühren (allg.); ↑chafle. ❷ schlagen, verprügeln: nie teeti de Peeti as Chinn vergääbe aarüere, oder de, es hetti gmuulet (aj Rollimoos136); SYN: schlaa.",""
"aarǜschte","(-ggrǜschtet): vor dem Melken Zitzen mit Melkfett einreiben, anrüsten (Üb2 Ss1). SYN: linte.",""
"Aarva","(f, -e): Arve (allg1 UL2 Ss2 / Thürler). SYN: Aarba.",""
"Aas1","(n, unveränd./-eni): Fleischseite der Gerberhaut (wh 48, 185). ↑gäärbe.","[wie hochdt Aas 'totes Fleisch', urspr. 'Lockspeise'; zu essen (r) Id 1,497: 'Futter; Köder; Fleischseite des Leders (ZH)']"
"Aas2","(n, unveränd./-eni): Ass im Kartenspiel (allg. / wh 102); SYN: Tuuss. ↑Jass. ZSS: Chrütz~, Egge~, Häärz~, Schufḷ~.","[heute meist Ass ]"
"ääs","(Pron.): es, betont, Nom. od. Akk. Sg.; auch für Mädchen u. Frauen gebraucht (allg. / wh 197); iim het ääs mǜnder ggschǜche weder sia (pb Ana 13); ds Vreeni isch chrank, äs het Fieber (Re1); SYN: as2. vgl. Anhang 2.","[auch äs (Re1 / wh)]"
"aasääge","(-gsiit): ❶ ansagen, moderieren. ❷ offiziell mitteilen, zB Zusage auf Angebot geben, Ehe verkündigen: dr Jaggi het as Pott gmacht, ù de sy si mù chù aasääge (vs GuC60).",""
"aasädle","(-gsädlet): sich an neuem Ort niederlassen, ansiedeln: isi am a na andere Ort angsädlet (FN 22.3.1913).","[auch aansädle (FN)]"
"Ääsch","(m, -e): Äsche, lachsartiger Speisefisch (Dü1 Fr1 / wh 38). ‡Fisch.","[auch Ääscha (Dü1), Äsch (wh) (r) mhd asche 'Äsche']"
"Ääscha","(f, -e): Esche (allg1 Dü2 Üb2 ML2 Gi2 Ss2 / wh 190). SYN: Ööscha.","[mhd asch, m 'Esche' (r) Id 1,566; Bosshard 1978,232]"
"aaschiesse","(-gschosse): ❶ anschiessen, mit einem Schuss nicht voll treffen. ❷ anstossen, anschlagen (wh 134, 168); ↑mǜpfe.","[auch aanschyesse (wh)]"
"aaschlaa","(-gschlaage): anschlagen, a) festmachen (wh 111); b) durch Schlag ins Spiel bringen (Sport); c) zielen, auf etwas richten (Wü1); ↑ziile. d) sich an einer Wand anschlagen beim Versteckspiel: aangschlage dyer (wh 196); aagschlaage mier, iis, zwǜǜ, drüü (Ta2); ↑Ggruggiis.","[auch aanschlaa (wh)]"
"Aaschlaag","(m, -schleeg/-schlääg): ❶ Bretterverschlag neben dem Haus (Ss1); är isch as Tǜtschi gan i Aschlag tue (pm 73); ↑ Hüüsli, Plätterhǜttli, Tach. ❷ genagelte erste Halterung beim Bauen, Dachdecken (Bau / Gu1 Wü1 Üb1 Fr1 ML1 Re1); zeersch de Aaschlaag mache (Wü1); ↑Raafa. ❸ Anschlagzettel an einer Wand, öff. Bekanntmachung (Gu1 Dü1 Ta1 Si1); ↑Zedḷ. ❹ das Knüpfen der ersten Schlinge beim Stricken (Gi2); ❺ schussfertige Haltung des Gewehrs (Wü1); dr Wǜlderer het d Flǜnta im Aaschlaag (pm 62); ↑Ggweer. ❻ verstellbare Kante beim Hobeln, damit Bretter immer gleich breit geschnitten werden (Pl1); ❼ Rand, Grenze: är isch am Aaschlaag müde sein, nicht mehr weiter können (Gi2); ↑dǜri.","[auch Aanschlaag (Pl1) (r) Bed.1 prakt. † (r) Id 9,212]"
"aaschnowe","(-gschnouet): anherrschen, forsch zurechtweisen (Gu2 We2 Re1 Si1 Pl1); är törffi nit dra deihe, wyn er schi aagschnouwet hiigi (pb Isi42); SYN: sandutte.","[auch aaschnouze (Gu2)]"
"Aaschtatt","(f, -e-/-ä-): Versammlungs-, Bekanntmachungs-Platz, meist hinter der Kirche (Ta1 We1 Gi1 Re1 Si1 Pl1); am Sùnntig [ischt] ds Manevolch ùf dr Aastatt bi dr Lina gstanen (vs GuC 65); SYN: Pavi. ↑Platz.","[auch Aaschtatt, m (Ss1) (r) zu mhd statt 'Stätte, Stelle, Platz; Stadt' (Id) (r) Id 11,1717: nur FR]"
"Aaschùtz","(m, -ǜ-): ❶ Wasserschwall eines ansteigenden Flusses (pb S-4); SYN: Pysswasch. ↑Flùss. ❷ erster Wurf beim Kegeln (Id); ↑chiigle.","[zu Schùtz (r) Id 8,1709: nur BE]"
"aaschwenze","(-gschwenzet): zusammenhängen, Kolonne bilden, hinten anschliessen (wh 143), a) von Wagen an anderem Wagen (He1 We1 Re1); b) von Schlitten zur gemeinsamen Abfahrt (Ta1 We1 Si1 Pl1); c) sich hinten anstellen (Fr1); d) sich jmdm. an die Fersen heften (Ta1); SYN: schwenze, zämeschwenze.","[auch aaschwänze (Fr1 He1) (r) bald † (r) Id 9,2044: nur FR]"
"aaschwerze","(-gschwerzt): anschwärzen, verleumden, verdächtigen (Gi1). ↑uusflegere.",""
"Aaschwinge","(n, kein Pl.): erster Gang beim Schwingen: bym Anschwinge het Fridel as liechtersch, tǜfigs Pǜrschteli vam Rihisalp ǜbercho (pm 93); ↑ schwinge, uusschwinge.",""
"ääse","(gg-et): äsen, weiden von Vieh u. Wild (Üb2 We1 Gi2 Ss2). SYN: fääle.",""
"Aaspannli","(n, -eni): Vorderdeichsel (wh 176). ↑Tiechsla.","[zu aaspane ]"
"aaständig"," s. aastenig.",""
"aastenig","(-er, -scht): anständig, höflich (Dü2 Si1); [mit allne] isch sia glych aastenigi ù frǜntligi (pb Verse35); ↑ aartig, eerlich, feer, ggrangschiert, oordeli, uufrächt. • Ra.: aastenig syy sich gehören, sich ziemen: as ist anstennig, daß mer as Zmorgenässe heige o lustig sîge, vawäge dî Brueder da ist tod gsi o ist umhe läbega cho (Stalder 1819: UL); ↑ghööre.","[auch aaständig (Dü2)]"
"Aastöössli","(n, -eni): Pulswärmer (sds 5,135: Dü ML Gi Ss).","[Id 11,1585]"
"aastuune","(-gstuunet): staunend anschauen: wy han i di Frou Ouguschta müessen aastuune (pb Verse 38); ↑(epper leng) aaggùgge.",""
"aasùre","(-gsùret): anherrschen (Fr1 Ta2 Si2). SYN: sandutte.",""
"aataschte","(-et): a) herantasten. ↑grüüffe. b) jmdn. als Bürgen fragen (pb S-C); SYN: aahowe.",""
"aatiigge","(-et): a) Mischung zum Kneten vorbereiten, Teig zurechtmachen (Ss1); b) in die Wege leiten, anzetteln (übertr. / Ss1); SYN: aagattige. ↑kane.","[Id 12,1116: anteige; vgl. BE-Wb: aateigge 'Teig vorbereiten; etwas anzetteln']"
"aatme","(gg-et): atmen (Wü2 Pl1 / wh 128, 211). SYN: blaase.","[auch aapme (wh), atme (wh)]"
"aatraage","(-triit/-traage): ❶ etwas anbieten (wh 111, 168); ↑uufrüble. ❷ herantragen des Getreides vor dem Binden der Garben (Gu1 SE1); schwitze bym Nailegen ù Aantraage (pb Spät87); ‡sùmmere.","[Id 14,497: nur FR, Gugg.]"
"Aatraager","(m, unveränd.): kurzer, gebogener Stock zum Herantragen des Getreides vor dem Binden der Garben (allg1 / wh 100); wyn a Aantraager, a Hüüfflirächen ùn a Flegl uusgsee (pb Spät87); bis mù an Aantraager i d Hänn cho isch (MaSchaller 97); SYN: Aatraagstäcke. ↑ Äärnt, Aatraaggabla.","[auch Aantraager (Gu1 Ta1 He1 Gi1 Pl1 Ss1 / MaSchaller; pb), Aatraaga (Thürler) (r) Id 14,497: nur FR, Gugg.]"
"Aatraag·gabla","(f, -e): Gabel zum Herantragen des Getreides (Ta1 Pl1). ↑Aatraager.","[auch Aantraagergabla (Ta1)]"
"Aatraag·stäcke","(m, unveränd.): kurzer, gebogener Stock zum Herantragen des Getreides: iis het dHüüflini mit ara Aatraggabla oder ama Aatraag-stäcke vam Boden uufggnoo (Vaucher 13); SYN: Aatraager.",""
"aatreeje","(-t): aufschwatzen, unterschieben (Pl2 / wh 168). SYN: uufrüble.",""
"aatreejt","(-er, -escht): ❶ P. Perf. von ↑aatreeje. ❷ angetrunken (wh 168). SYN: gstüberet.","[auch aantreeit (wh)]"
"aatrùùhe","(-ner, -nscht): angetrunken: Nachtbuebe ù Halbiachtiggüggle [hii], a wee aatrùùhe, eggschpräss tol gholeiet ù gflegeret (pb Verse28); SYN: gstüberet.",""
"äätze"," s. etze.",""
"aazapfe","(-t): ❶ anstechen, zB Fass. ❷ sich in Telefonleitung einschalten. ❸ von jmdm. Geld zu erhalten versuchen: epper ga aazapfe (Gi1); ↑atleene.",""
"Aaziig","(f, -e): ❶ Anzeige, Inserat. ❷ Anzeige bei der Polizei. ❸ Eheverkündigung: das isch also gar aki jùschti Anziig [im Trùckli] (Kolly 24).","[auch Anziig (Kolly)]"
"aazittere","(-et): an kl. Pflock anbinden, zB Schafe, Ziegen, Kälber (allg1); SYN: aabine.","[auch aazyttere (Ta1) (r) zu Zittera ]"
"aazǜnte","(-et): ❶ Feuer, Lampe, Licht anzünden, entfachen (Gu2 Üb2 He1 Gi2 Re Ss2); SYN: aprene. ❷ provozieren, sticheln (allg.); ↑höḷke. ❸ flirten, schöne Augen machen (neu / Gu2 Wü2 Ta2 We2 Gi2 Si2 Pl2); SYN: aamache, paggere, pickle. ↑ schare, ǜǜgle, (säḷber iina ga) schiesse. ❹ anfeuern, antreiben (Dü1 Fr1); ↑hüüe.",""
"Aazùùg","(m, -ǜǜ-): ❶ Anzug (Fr2 We2 Re2); SYN: Aalegi. ❷ Überzug, Hülle, zB von Kissen, Deckbett (Wü1 Fr1 Re1); ↑Bettzieha. ZSS: Bett~, Chǜssi~.",""
"aazye","(-zoge): ❶ a) anziehen, befestigen (allg.); ↑häbe. b) Fleisch im Kamin aufhängen (Ta1); ↑uufheiche. ❷ Messer schleifen, wetzen (He1 Re1).",""
"ab","(Part.): ❶ im allg. wie hochdt ab (wh 121, 135); ab ùm Tach (wh 135); ab de Zweie von 2 Uhr an (Ss1); de Yytritt isch ab achtzä (Si2); as Pussetli isch ab sächs Maanet (Ta1); är isch ab! abgehauen, verschwunden (Wü1); ↑draab. ❷ spez.: nach, bei Zeitangaben (sds 6,17: Gu UL Fr ML Pl Ss); viertḷ ab sächsi (Pl1); SYN: ùber. • Raa.: ab de Schine eig. von den Schienen weg; übertr. auf und davon (wh 22) • ab ù zue manchmal (Dü2); ↑aḷbeniisch. • im/am Tüüfḷ as Oor ab Verstärkung (Dü1 Wü1 Üb Ta He Gi Pl Ss).","[auch aab (wh) (r) Id 1,25]"
"äb","(Part.): bevor, ehe (Gu1 Dü1 Üb1 Fr1 Ta1 He2 Gi2 / wh 108); [dùm Miischter vùrzelt], äb si ds Wärchzüüg ù ds Vierichörbli abgschtellt hii (vs GuC56); ih will [d'Gschicht] g'schwin säge, geb ech va Warte'n u Wunder der Athum usgangi (FZ 17.6.1865); SYN: gob.","[auch gäb (Gu1 Dü1 Üb1 Fr1 He2), eb (Ta1), geb (Gi2 / FZ) (r) aus *eh ob 'eher als = bevor' (r) Id 1,53]"
"abach","(Part.): ach was, nicht doch, Ausruf der Ablehnung, der Gleichgültigkeit (allg.); aba neei (allg1 Wü2 Üb2 Fr2 Ta2 Pl2 Ss2 / wh 24); abach, tùmm Züüg (Wü1); aba, wartet no a bitz (pm 50); SYN: owa, wua. ↑ miera, pärdi, tampi, ytem.","[auch aba (Gu1 Dü1 Wü2 Fr1 He1 Gi1 Re1 Pl2 / pm) (r) Id 4,895: ba, aba ]"
"ab·bine","(-pùne): abbinden (Ta2).",""
"abbitte","(-pätte): um Verzeihung bitten: är sou der chù abbitte, das isch ds Mǜnschta, wann er cha mache (ms 119).",""
"Abbitz","(m, -e): Reststück eines Kartoffel-Stecklings (sds 6,209). ↑Bitz.",""
"abbyysse","(-pisse): abbeissen (wh 27).","[auch aapyysse (wh)]"
"abchanzle","(-gchanzlet): ❶ schelten, zurechtweisen (allg1 Dü2); ↑chriege. ❷ klar stellen (He1 Si1); ❸ wegschicken, verjagen (Ta2 Re1); SYN: vùrwyyse.","[vom autoritären Prediger von der Kanzel (r) Id 3,379]"
"abchratze","(-gchratzet): sterben (derb / Üb2 Si2). SYN: stäärbe.",""
"abdampfe","(-tampfet): sterben, abkratzen (derb / übertr.); va allne, wa sym Siin na hetti sölen abdampfe (pm 32); SYN: stäärbe.",""
"äbe","(Part.): a) eben (Ta2 Re2 Si1 / wh 104); b) also denn: ebe jaa einverstanden (wh 47); ebe, sù säg's gschwǜnn (Tschopp 55); SYN: ebeng.","[auch ebe (Ta2 / wh; Tschopp) (r) frz eh bien (Steiner) (r) Steiner 396: ebäng, ebe, ebe jaa (nur FR)]"
"aber","(Part.): aber (allg. / wh 123); aber äbe (Si1).",""
"aber·glǜǜbisch","(-er, -t): abergläubisch (wh 76). ↑chlǜpfig.",""
"abfaare","(-gfaare): ❶ losfahren, wegfahren. ❷ fliehen, wegrennen (Dü1 Üb1 Fr1 Si1); SYN: hase. ❸ aus den Fingern rutschen: ds Glaas wee mer baud abgfaare (Fr1).","[auch aabfaare (wh 104)]"
"abfreesig","(-er, -scht): appetitlos (pb S-4). ↑gnüegelet.","[ev. Negation von frääsig/freesig 'viel essend', vgl. schwzdt abëssen 's. an etwas bis zum Ekel sattessen' (Id 1,524) (r) Einzelbeleg (r) fehlt in Ma-Wbb]"
"abgää","(-ggää): ❶ abgeben, a) jmdm. etwas übergeben (allg.); b) zum Mitspieler passen (Sport / Üb2 We2); ❷ schwächen, gesundheitl. nachlassen, bes. von Personen (pb S-4); är het abggää, ds Hosefǜdle isch mù i d Chnöi aikyyt (Volkskalender 1996,60); SYN: zǜmmere. • Ra.: gǜb ab! hör auf; bes.: erzähl keinen Unsinn! (Jugend / Si2).",""
"Abgang·hoḷz","(n, -höḷzer): unterster Teil des zu fällendenden, bzw. gefällten Baums (Üb2); SYN: Mocke.","[zu Abgang 'Verlust, Unbenutzbares' (Id 2,339) (r) Einzelbeleg (r) fehlt in Ma-Wbb]"
"abggùgge","(-et): kopieren: va iiras Öltere het si (...) abggùgget, aß mù a Ggnaad o cha arbäte (pb Ana156).",""
"abhaa","(-ghääbe): ❶ abhalten, abwehren (Gu1); ❷ abheben beim Kartenspiel (Dü1 Wü1); ‡jasse.","[2. auch abhäbe (Wü1)]"
"abhäbe"," s. abhaa.",""
"abhase","(-ghaset): wegrennen (pb S-1a).",""
"abhowe","(-ghowe): abschneiden (Dü1).",""
"abitz"," s. bitz.",""
"abkapittle","(-et): anherrschen, forsch zurechtweisen (Dü1 / pb S-3). SYN: sandutte.","[auch kapittle (pb)]"
"ablaa","(-gglaa): ❶ ablassen, steigen lassen, zB Drachen, Leuchtraketen (allg.); ❷ stuhlen, Darm entleeren (übertr. / Dü1 Gi1 Si2); SYN: ggaggele.",""
"ablaade","(-gglaade): ❶ abladen. ❷ stuhlen, Darm entleeren (übertr. / Dü1); SYN: ggaggele.",""
"Ablääs·choorb","(m, -öö-): Erntekorb (He1 We1).",""
"ablääse","(-gglääse): a) pflücken, zB Kirschen, Erdbeeren (sds 6,169: Gu Dü Pl); ‡gaartne. b) abnehmen, zB Geld, Trinkgeld: di Serviertochter isch as Flaag, dia cha de Lüt ds Gäld ablääse (pb S-8); SYN: abläschele.","[Id 3,1416]"
"ablände","(-ggländet): schnell abfahren, weggehen (pb S-C). SYN: schiebe.","[ev. ab Land [gehen] 'sich aus dem Land entfernen' (Id 1,25) u. abländsch (Id 1,42) (r) Zus'setzung nur Einzelbeleg (r) fehlt so in Ma-Wbb; vgl. Stalder: ausländen 'ausschiffen']"
"abläschele","(-ggläschelet): überlisten, im Spiel abnehmen (pk). SYN: ablääse.","[zu läschele (r) Id 3,1457]"
"ablege","(-ggliit): hinlegen, abladen, zB Holz: de Puur het öpa fǜfzg Meter [vor de Saaga d Tǜtscheni] müesse ablege (pm 72).",""
"abliidig","(-er, -scht): ❶ missmutig, verstimmt (Wü1 Üb1 He1 We1 Re1 Si1 Ss1); aabliidega bǜn i choe bys det ù äänen usi (...) di ganzi Wält [isch] mer ds Dräcks vùrliidet (pb Isi66); SYN: wùnderlig. ❷ gezeichnet von einer Krankheit, nicht in Form (Ta1 Pl1); ↑chrank. ❸ störrisch, widerspenstig (Gi1); SYN: stettig. ❹ unangenehm, mühsam (Dü1 Wü1); är het a abliidiga Pricht ǜberchoo (Wü1); ANT: chomlig.","[auch ablidig (Pl1) (r) verstärktes mhd leidic 'missmutig, betrübt' (r) fehlt in Ma-Wbb]"
"abmüüe","(-gmüüt): anstrengen, Mühe geben (wh 86). SYN: päärze.",""
"abnää","(-gnoo): abnehmen, abmagern: är het abgnoo ù synner grosse, schöne Ùùge sy ging nass gsy (pm 108); SYN: maagere, spitze, zǜpfe. ANT: trüe2. ↑ (ùs de Chliider) kye, schwyne2.",""
"abnydle","(-gnydlet): Rahmschicht von der Milch abnehmen (Üb2 Fr1 Ta2 Ss2).",""
"abpasse","(-et): auflauern: är hep mù abpasset / i ha nit derzyt alùm abzpasse angestrengt auf etwas warten (pb S-2).",""
"abpùtze","(-pùtzt): ❶ abwischen (allg.); ↑schmǜǜrzele. ❷ unsanft zurechtweisen (We1); ↑chriege.",""
"Ab·rächeta","(f, -e): Menge, die man vom fertigen Fuder an der Seite mit dem Rechen weggemacht hat (wh 32); ↑Wǜscheta.","[auch Aabrächeta (wh) (r) zu (ab)räche; zu -eta s. Gableta ]"
"abrede","(-ggredt): abmachen: fäär am Maartistaag hii beid das asoe apggredt (ar 24); SYN: naagle. ↑ aagattige, mache.","[Id 6,556]"
"Abrele","(m, unveränd.): April (sds 6,4 / wh 33, 45); im Abrele hät [d Chatz] im Äschtrich obe gjùngenet (fa Chatz); ‡Maanet.","[auch Abröle (sds: Fr We He Ss), Aabrele (sds: Wü Gi Pl), Aabröle (sds: Üb) (r) Id 1,364]"
"Abrele·fisch","(m, -e): Aprilscherz: da muß eina grüsele tum si fer söttige Abrelefische z'schlücke (FZ 15.4.1865); SYN: Abrelegitzi.","[frz poisson d'avril 'Aprilscherz']"
"Abrele·gitzi","(n, -eni): a) Person, die auf einen Aprilscherz reinfällt (allg1 Fr2 ML2 Re2 Si2 Pl2 / wh 131); SYN: Abrelegùùch. b) Aprilscherz (Gu2 UL2 Ta1 Gi2 Re2 Ss2); ‡Bruuch. SYN: Abrelefisch.","[auch Abrölegitzi (UL2 Ta1 He1 Gi2 Re2 Pl2) (r) lebendig (r) fehlt in Ma-Wbb]"
"Ankeschnitta","(f, -e): Butterbrot (sds 5,178: Wü Üb Gi).","[Dim. Ankeschnitteli (sds: Gi)]"
"Anke·treeger","(m, unveränd.): Person, die Butter auf den Markt trägt; nur noch in • Ra.: schwitze wyn a Anketreeger stark schwitzen (Fr1 Pl1).",""
"ankne","(gg-et): Butter herstellen (sds 5,180: Gu UL Fr Pl). SYN: ouchne.",""
"Änkù"," s. Enkḷ.",""
"anna","(Part.): a) herüber (Richtung) (Dü2 Üb2 Ta2 Pl2); chom danai anna (wh 25); SYN: ùbera. b) hier drüben, diesseits (Lage): hie anna woont si (Pl2); SYN: ääne.","[auch ana (Üb2), annha (wh 168) (r) aus *an-her (aleman -har) 'heran' (r) Id 2,1561: nur BE-OL, FR]"
"anni","(Part.): ❶ räuml., a) hinüber (Richtung): gang doch det anni (Gu2 Üb2 Ta2 We2 Gi1 Re2 Pl2); fly(e) anni flieh dort hinüber (wh 25); danai anni hier entlang, dort hinüber (wh 25); SYN: ùberi. b) herüber (Richtung): chomm doch schnäu anni (neu / Gu2 Wü2 Üb2); SYN: ùbera. c) an einen Ort hin, in best. Richtung: ùf Hetteried anni (Ta2); SYN: dethii. d) dort drüben, jenseits (Lage) det anni woont si (We1 Re2 Si1 Pl2); SYN: ääne. ❷ zeitl.: ungefähre Zeitpunktangabe: am Aaben anni (Ta1); i chùmen eppa am Sächsi anni (Ta1); ↑denù. • Raa.: anni tue auf die Seite legen, aufbewahren (Ss1) • de Chopf anni häbe Kopf zur Seite rücken; aber auch hinhalten: wenn iina jùnga ù tùma de Chopf annihäbi fùrn as Kommet aazlege zum Heiraten (pb Isi42); ↑meele.","[auch ani (Üb2 Gi1) (r) aus *an-hin (r) Id 2,1331]"
"anni·flye","(-gflue): Platz machen (wh 25).",""
"anni·gaa","(-ggange): hinübergehen (Ta).",""
"anni·häbe","(-ghääbe): ❶ hinhalten, vorstrecken: wenn iina jùnga ù tùma de Chopf annihäbi fùrn as Kommet aazlege heiraten (pb Isi42); SYN: ùberihaa, zùyhäbe. ↑schrecke. ❷ Platz machen, zur Seite gehen: häb di anni (Re1).","[auch annihaa (ar 16)]"
"anni·lige","(-gglääge): sich hinlegen, schlafen legen, bes. Mittagsschlaf machen (Ta1 Si1); SYN: ùnderischlüüffe, ùnderischnaagge. ↑ Fädere/Gguschi (i d ~ gaa), Nùck (a ~ nää), (z lige) tue, ùnderitue.",""
"anni·lùùffe","(-gglǜffe): hinübergehen (allg.).",""
"anni·schmiize","(-gschmiizt): hinüberwerfen, hinwerfen. • Ra.: de Bättḷ annischmiize aufgeben, alles hinwerfen (We2).",""
"anni·zele","(-zeḷt): zählend hinblättern: [dr Puur] het di 600 Frenkli annizellt ùn isch ggange (pm 65).",""
"Anschiid"," s. Naschiid.",""
"Anseryyna","(f, -e): Gänsefingerkraut (Ta1); Anseryyna isch guet fùr Nierethee z mache (Ss1); ‡Meie.","[auch Anserynn (Ta1)(r) lat anserina 'zu den Gänsen gehörig'; vor Linnée waren potentilla und anserina synonym für 'Gänsefingerkraut', potentilla anserina L. (r) fehlt in Ma-Wbb]"
"Änta"," s. Enta.",""
"antere","(gg-et): spöttisch nachahmen (wh 146); SYN: naamache, naatùttere. ↑ chette, spotte, tùttere, uusflegere.","[† (r) ahd antar�n, mhd antern 'nachahmen' (r) Id 1,349: BE, WS]"
"Anterggùùt","(n, unveränd.): Rippenstück vom Rind (Ta1 He2 Re1). ‡Fliisch.","[frz entrecôte 'Rippenstück']"
"Anterpryys","(n, unveränd.): Elektrizitätswerk: asoe gäbig isch is zälbisch (...) dùm Tyräkter vam Anterpryys ergange (ar 110); ↑Putigg.","[frz entreprise électrique 'Elektrizitätswerk']"
"äntwäder"," s. entweder.",""
"antworte","(gg-et): antworten, entgegnen (allg.); er het sîm Atto g'antwortet: gschauet! (Stalder 1819: UL); ‡rede. SYN: ggonterbiere, ggontere, zrùgg·gää. ↑(z Antwort) gää.",""
"apartig","(-er, -scht): a) besonders, aussergewöhnlich (Fr1); denn sygen es eppis apartigs gsy (pb Spät139); SYN: psùnderig. b) gesondert (Ss1 / wh 39, 75).","[zu frz à part 'beiseite']"
"apchoo","(isch apchoo): begegnen, treffen (wh 134); we de Adam ùmmi arwachet isch (...), isch mù grad d Eva abcho (fa Religion); SYN: aalùùffe.","[aus *ent-be-kommen zu mhd bekommen 'begegnen' (Stucki 1917,175) (r) Id 3,282]"
"Apeteegg","(f, -e): Apotheke (Ta2 Pl1 / wh 59, 136).","[auch Apoteek (Ta2)]"
"Apeteegger","(m, unveränd.): Apotheker: er [hät] gsiit, är weli ga fùr Apeteegger (fa Religion); ‡Pruef.",""
"apfaa","(apfange): a) auffangen: ds Eisi isch chù springe mit an era groossi Chachla fǜr ds Bluet z apfaa (pm 28); b) empfangen: am wysse Sùntig di erschti heiligi Kominion apfaa (fa Religion).",""
"apfriere","(apfroore): auftauen, entfrieren: bis epa de der Hans apfriert (FN 20.2.1908); SYN: toue. ANT: gfriere.","[aus *ent-frieren (r) Id 1,1313]"
"aphaa","(aphääbe): ❶ aushalten, ertragen (Ta2); SYN: athaa. ❷ Widerstand leisten (Wü1 He2); SYN: daarhaa.","[aus *ent-be-haben; mhd ent-hân 'bleiben; zurüchhalten' (r) Id 2,922: nur BE]"
"apine","(apùne): entbinden, gebären (wh 134). SYN: bùchoo.","[zu ent-binden, mit Assimilation des t an das b; vgl. Anhang 3.15 (r) Id 4,1351]"
"äpne","(gg-et): ebnen, flach machen, flach schlagen, trans. (wh 128, 140); SYN: plättere, troole. ↑ege.",""
"aprene","(aprennt, aprone): Feuer entfachen, entzünden (wh 96, 208); het de Öltäägel aprone ù het d Bübla vǜrha gnoo (pm 56); SYN: aazǜnte, brene, bübele, füüre, fürtüüfle. ↑tüüfḷhiile.","[mhd en-brennen 'entzünden' (r) Id 5,629: BE-OL, Südwalser]"
"Aprykoosa","(f, -e): Aprikose (allg.; sds 6,162). ‡Frùcht.","[auch Abrykoosa (sds: Wü Üb Ta Ss) (r) meist betont Aprykoosa; selten, veraltet auf A-, also Aprikoosa (sds: Dü Ta)]"
"apschlyyffe"," s. abschlüüffe.",""
"apǜre","(-t): ❶ eine Last heben, heraufheben (Wü1 We1); ❷ würgende Krämpfe, Brechreiz haben (Üb1 ML1 Re1 Si1 Pl1 Ss1); mengisch het es de Seppili fasch apǜrt (fa Chatz); SYN: arbǜre, arwoorge, bǜre, ggwaaxe, lǜpfe. ANT: aywoorgge. ↑ arbräche, Bùre (schiesse), chöörble, chotze, ggwöögse, usasprǜtze, vǜragää, wùhagää.","[auch epǜre (He1) (r) ahd burien, mhd bürn 'eine Last heben' zu bor 'oberer Raum, Höhe'; vgl. hochdt empor, Empore (r) Id 4,1533: nur FR, Simm.]"
"Apvekaat","(m, -e): Advokat, Rechtsanwalt (wh 34). ↑Ggricht.","[auch Avekaat (wh 183)]"
"är"," s. äär.",""
"ara"," s. anera.",""
"arangschiere","(-t/gg-t): arrangieren (Si2). SYN: aagattige.",""
"arbaarme","(sich -t): sich erbarmen, Mitleid haben mit jmdm.: d'r Att het ne scho va wîtum gseh o het si sînum erbarmet (Stalder 1819: UL); ↑Erbaarme.","[Id 4,1595]"
